Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
002-120-200,0.011,0.0114,0.0098,0.010733333333333333,8.326663997864533e-4,1,3
002-120-201,0.0011,0.001,0.0012,0.0011,9.999999999999994e-5,1,3
002-120-201-210,1e-4,1e-4,NA,NA,NA,1,4
002-120-210,6e-4,7e-4,8e-4,7e-4,1.0000000000000005e-4,1,3
002-200,0.0965,0.0931,0.0966,0.0954,0.001992485884517129,1,2
002-201,0.0249,0.0204,0.0262,0.023833333333333335,0.0030435724623102587,1,2
002-201-210,9e-4,6e-4,0.0011,8.666666666666666e-4,2.516611478423584e-4,1,3
002-201-220,1e-4,NA,1e-4,NA,NA,1,3
002-210,0.0038,0.0038,0.0032,0.0036,3.4641016151377535e-4,1,2
002-220,0.0012,0.0013,9e-4,0.0011333333333333332,2.0816659994661325e-4,1,2
010,4e-4,4e-4,3e-4,3.6666666666666667e-4,5.7735026918962605e-5,1,1
010-100,1e-4,NA,1e-4,NA,NA,1,2
010-200,0.0013,0.001,9e-4,0.0010666666666666667,2.0816659994661325e-4,1,2
011,2e-4,9e-4,4e-4,5e-4,3.605551275463989e-4,1,1
011-020,0.0013,7e-4,9e-4,9.666666666666667e-4,3.055050463303893e-4,1,2
011-020-101,1e-4,1e-4,NA,NA,NA,1,3
011-020-200,6e-4,2e-4,7e-4,5e-4,2.6457513110645904e-4,1,3
011-110-200,1e-4,NA,2e-4,NA,NA,1,3
011-200,5e-4,9e-4,5e-4,6.333333333333333e-4,2.3094010767585029e-4,1,2
012,0.0072,0.0064,0.007,0.006866666666666667,4.1633319989322633e-4,1,1
012-020,0.0225,0.0272,0.0245,0.024733333333333333,0.0023586719427112646,1,2
012-020-102,8e-4,7e-4,4e-4,6.333333333333334e-4,2.0816659994661328e-4,1,3
012-020-102-200,3e-4,3e-4,3e-4,3e-4,0,1,4
012-020-200,0.0116,0.0094,0.009,0.01,0.0013999999999999996,1,3
012-020-201,8e-4,0.0016,0.0018,0.0014,5.291502622129181e-4,1,3
012-021,0.0026,0.0028,0.0039,0.0031,7e-4,1,2
012-021-102,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,3
012-021-120,2e-4,5e-4,5e-4,4e-4,1.7320508075688773e-4,1,3
012-021-120-200,1e-4,NA,1e-4,NA,NA,1,4
012-021-200,8e-4,4e-4,4e-4,5.333333333333334e-4,2.309401076758503e-4,1,3
012-021-202,1e-4,NA,NA,NA,NA,1,3
012-102,0.0016,7e-4,8e-4,0.0010333333333333334,4.932882862316248e-4,1,2
012-102-120,1e-4,NA,1e-4,NA,NA,1,3
012-102-200,7e-4,6e-4,8e-4,7e-4,1.0000000000000005e-4,1,3
012-102-201,7e-4,NA,2e-4,NA,NA,1,3
012-102-220,1e-4,NA,NA,NA,NA,1,3
012-111-120-201,3e-4,4e-4,6e-4,4.333333333333333e-4,1.5275252316519465e-4,1,4
012-120,0.0026,0.0021,0.0028,0.0025,3.60555127546399e-4,1,2
012-120-200,0.0014,0.0016,0.0011,0.0013666666666666666,2.5166114784235834e-4,1,3
012-200,0.0038,0.003,0.0036,0.0034666666666666665,4.163331998932265e-4,1,2
012-201,0.0026,0.002,0.0028,0.0024666666666666665,4.163331998932265e-4,1,2
012-201-210,1e-4,NA,2e-4,NA,NA,1,3
012-202,1e-4,NA,1e-4,NA,NA,1,2
012-210,0.002,0.0028,0.0023,0.0023666666666666667,4.04145188432738e-4,1,2
020,0.042,0.043,0.044,0.043,9.999999999999974e-4,1,1
020-100,6e-4,0.001,6e-4,7.333333333333333e-4,2.3094010767585034e-4,1,2
020-101,6e-4,5e-4,9e-4,6.666666666666666e-4,2.0816659994661328e-4,1,2
020-101-200,3e-4,2e-4,4e-4,3.0000000000000003e-4,1e-4,1,3
020-102,0.0038,0.0033,0.0027,0.003266666666666667,5.507570547286101e-4,1,2
020-102-200,0.0115,0.0083,0.0108,0.0102,0.0016822603841260722,1,3
020-102-201,4e-4,5e-4,6e-4,5e-4,9.999999999999996e-5,1,3
020-102-210,0.0015,9e-4,0.0017,0.0013666666666666666,4.1633319989322655e-4,1,3
020-110,5e-4,9e-4,0.001,8e-4,2.6457513110645904e-4,1,2
020-200,0.1019,0.1013,0.0982,0.10046666666666666,0.0019857828011475348,1,2
020-201,0.0029,0.0035,0.003,0.0031333333333333335,3.2145502536643194e-4,1,2
020-201-210,0.0012,8e-4,6e-4,8.666666666666666e-4,3.055050463303893e-4,1,3
020-202,0.0012,0.0013,7e-4,0.0010666666666666667,3.214550253664318e-4,1,2
020-210,0.0248,0.0262,0.0257,0.025566666666666668,7.094598884597598e-4,1,2
021,0.0059,0.0071,0.0081,0.007033333333333333,0.0011015141094572202,1,1
021-102,0.0024,0.0017,0.0025,0.0021999999999999997,4.358898943540674e-4,1,2
021-102-111-210,1e-4,4e-4,NA,NA,NA,1,4
021-102-120,2e-4,2e-4,NA,NA,NA,1,3
021-102-200,0.0011,0.001,4e-4,8.333333333333334e-4,3.7859388972001824e-4,1,3
021-102-220,1e-4,NA,NA,NA,NA,1,3
021-120,9e-4,0.0012,9e-4,0.001,1.7320508075688767e-4,1,2
021-120-200,9e-4,6e-4,8e-4,7.666666666666667e-4,1.5275252316519468e-4,1,3
021-120-201,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,3
021-120-210,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1,3
021-200,0.0035,0.0035,0.0035,0.0035,0,1,2
021-201,0.0018,0.0022,0.0024,0.0021333333333333334,3.055050463303893e-4,1,2
021-201-210,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,1,3
021-202,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,2
021-210,0.0015,0.0018,0.0026,0.0019666666666666665,5.686240703077326e-4,1,2
022,0.0012,0.0019,0.0017,0.0015999999999999999,3.60555127546399e-4,1,1
022-102,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,2
022-102-200,1e-4,NA,NA,NA,NA,1,3
022-200,7e-4,4e-4,0.0014,8.333333333333333e-4,5.131601439446884e-4,1,2
022-201,2e-4,2e-4,3e-4,2.3333333333333333e-4,5.773502691896256e-5,1,2
022-201-210,1e-4,1e-4,1e-4,1e-4,0,1,3
022-202,2e-4,1e-4,NA,NA,NA,1,2
022-210,5e-4,4e-4,2e-4,3.6666666666666667e-4,1.5275252316519468e-4,1,2
022-220,1e-4,1e-4,1e-4,1e-4,0,1,2
100,2e-4,2e-4,2e-4,2e-4,0,1,1
101,1e-4,4e-4,5e-4,3.333333333333333e-4,2.0816659994661328e-4,1,1
101-200,9e-4,0.0011,0.001,0.001,1.0000000000000005e-4,1,2
102,0.0047,0.0063,0.0061,0.0057,8.717797887081348e-4,1,1
102-120,0.0025,0.0024,0.0021,0.002333333333333333,2.0816659994661333e-4,1,2
102-120-210,1e-4,1e-4,NA,NA,NA,1,3
102-200,0.0231,0.0254,0.0269,0.025133333333333334,0.0019139836293274128,1,2
102-201,0.0027,0.0032,0.0026,0.0028333333333333335,3.2145502536643194e-4,1,2
102-201-210,3e-4,5e-4,1e-4,3e-4,2e-4,1,3
102-210,0.0024,0.0021,0.0031,0.002533333333333333,5.131601439446884e-4,1,2
102-220,5e-4,4e-4,3e-4,4e-4,1.0000000000000002e-4,1,2
110,6e-4,2e-4,3e-4,3.666666666666666e-4,2.0816659994661325e-4,1,1
110-200,0.001,0.0011,0.0011,0.0010666666666666667,5.7735026918962605e-5,1,2
120,0.0071,0.0083,0.0056,0.007,0.0013527749258468683,1,1
120-200,0.0237,0.0242,0.0246,0.024166666666666666,4.5092497528229016e-4,1,2
120-201,0.0021,0.0024,0.0025,0.002333333333333333,2.0816659994661333e-4,1,2
120-201-210,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,3
120-202,2e-4,9e-4,3e-4,4.6666666666666666e-4,3.7859388972001824e-4,1,2
120-202-210,1e-4,NA,NA,NA,NA,1,3
120-210,0.0026,0.0033,0.0038,0.0032333333333333333,6.027713773341708e-4,1,2
200,0.0461,0.0459,0.0433,0.0451,0.0015620499351813334,1,1
201,0.0073,0.0063,0.0061,0.006566666666666667,6.429100507328636e-4,1,1
201-210,0.0014,0.0011,9e-4,0.0011333333333333334,2.5166114784235834e-4,1,2
202,0.0015,0.0015,0.0025,0.0018333333333333333,5.773502691896258e-4,1,1
210,0.0059,0.0072,0.0068,0.006633333333333333,6.658328118479392e-4,1,1
220,0.0019,0.0023,0.0017,0.0019666666666666665,3.0550504633038936e-4,1,1
002-021-220,NA,1e-4,1e-4,NA,NA,1,3
011-101-200,NA,2e-4,NA,NA,NA,1,3
012-021-201,NA,1e-4,1e-4,NA,NA,1,3
012-021-210,NA,1e-4,NA,NA,NA,1,3
012-102-210,NA,1e-4,1e-4,NA,NA,1,3
012-120-201,NA,1e-4,1e-4,NA,NA,1,3
012-120-210,NA,2e-4,NA,NA,NA,1,3
012-220,NA,5e-4,5e-4,NA,NA,1,2
020-102-110,NA,1e-4,NA,NA,NA,1,3
020-102-201-210,NA,1e-4,1e-4,NA,NA,1,4
020-202-210,NA,1e-4,1e-4,NA,NA,1,3
021-102-210,NA,1e-4,NA,NA,NA,1,3
022-120-200,NA,1e-4,1e-4,NA,NA,1,3
102-111-210,NA,1e-4,1e-4,NA,NA,1,3
102-120-201,NA,1e-4,NA,NA,NA,1,3
111-201,NA,1e-4,NA,NA,NA,1,2
201-220,NA,1e-4,2e-4,NA,NA,1,2
202-210,NA,3e-4,2e-4,NA,NA,1,2
211,NA,1e-4,1e-4,NA,NA,1,1
000,NA,NA,4e-4,NA,NA,1,1
002-011-110,NA,NA,1e-4,NA,NA,1,3
012-102-201-220,NA,NA,1e-4,NA,NA,1,4
021-111-210,NA,NA,1e-4,NA,NA,1,3
021-120-202,NA,NA,1e-4,NA,NA,1,3
022-120,NA,NA,2e-4,NA,NA,1,2
022-120-201,NA,NA,1e-4,NA,NA,1,3
022-120-210,NA,NA,1e-4,NA,NA,1,3
111,NA,NA,1e-4,NA,NA,1,1
112,NA,NA,1e-4,NA,NA,1,1
-1,0.0055,0.0051,0.0049,0.005166666666666667,3.055050463303892e-4,1-3,2
-2,0.0039,0.0039,0.0048,0.0042,5.19615242270663e-4,1-3,2
000,1e-4,NA,NA,NA,NA,1-3,1
001,2e-4,2e-4,NA,NA,NA,1-3,1
001-020,2e-4,NA,6e-4,NA,NA,1-3,2
001-200,3e-4,1e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,1-3,2
002,0.0478,0.0518,0.0517,0.05043333333333334,0.0022810816147900825,1-3,1
002-010,6e-4,8e-4,3e-4,5.666666666666667e-4,2.5166114784235834e-4,1-3,2
002-011,6e-4,4e-4,8e-4,6.000000000000001e-4,2e-4,1-3,2
002-011-200,1e-4,3e-4,5e-4,3e-4,2e-4,1-3,3
002-020,0.0792,0.0775,0.0843,0.08033333333333334,0.003538832199092425,1-3,2
002-020-101,4e-4,3e-4,2e-4,3.0000000000000003e-4,1e-4,1-3,3
002-020-110,3e-4,6e-4,NA,NA,NA,1-3,3
002-020-200,0.1744,0.1737,0.1744,0.17416666666666666,4.041451884327416e-4,1-3,3
002-020-201,0.0106,0.0094,0.0106,0.0102,6.928203230275507e-4,1-3,3
002-020-201-210,6e-4,3e-4,5e-4,4.6666666666666666e-4,1.5275252316519465e-4,1-3,4
002-020-210,0.0101,0.008,0.0113,0.0098,0.0016703293088490062,1-3,3
002-021,0.0286,0.026,0.027,0.0272,0.001311487704860401,1-3,2
002-021-120,0.0011,0.0016,8e-4,0.0011666666666666668,4.0414518843273807e-4,1-3,3
002-021-120-200,3e-4,6e-4,3e-4,3.9999999999999996e-4,1.7320508075688773e-4,1-3,4
002-021-120-210,2e-4,NA,1e-4,NA,NA,1-3,4
002-021-200,0.0096,0.0093,0.0103,0.009733333333333333,5.13160143944689e-4,1-3,3
002-021-210,0.0019,0.0022,0.001,0.0017000000000000001,6.244997998398398e-4,1-3,3
002-021-220,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,1-3,3
002-100,7e-4,5e-4,0.001,7.333333333333333e-4,2.5166114784235834e-4,1-3,2
002-101,9e-4,0.001,0.0011,0.001,1.0000000000000005e-4,1-3,2
002-101-120,1e-4,NA,1e-4,NA,NA,1-3,3
002-110,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1-3,2
002-110-200,5e-4,4e-4,5e-4,4.6666666666666666e-4,5.773502691896257e-5,1-3,3
002-120,0.0045,0.005,0.0051,0.004866666666666667,3.2145502536643216e-4,1-3,2
002-120-200,0.009,0.0084,0.0098,0.009066666666666666,7.023769168568493e-4,1-3,3
002-120-201,0.0015,0.0014,0.0017,0.0015333333333333334,1.5275252316519463e-4,1-3,3
002-120-210,0.001,4e-4,5e-4,6.333333333333334e-4,3.2145502536643183e-4,1-3,3
002-200,0.0766,0.0768,0.0725,0.07529999999999999,0.0024269322199023204,1-3,2
002-201,0.0301,0.0297,0.0292,0.029666666666666668,4.509249752822885e-4,1-3,2
002-201-210,0.001,0.0012,9e-4,0.0010333333333333334,1.5275252316519463e-4,1-3,3
002-201-220,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1-3,3
002-210,0.0033,0.0039,0.0054,0.0042,0.001081665382639197,1-3,2
002-220,0.0018,0.0011,0.0012,0.0013666666666666666,3.7859388972001824e-4,1-3,2
010,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1-3,1
010-200,2e-4,4e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,1-3,2
011,3e-4,3e-4,4e-4,3.333333333333333e-4,5.7735026918962605e-5,1-3,1
011-020,4e-4,4e-4,0.0013,7e-4,5.196152422706631e-4,1-3,2
011-020-101,1e-4,NA,NA,NA,NA,1-3,3
011-020-200,4e-4,4e-4,5e-4,4.3333333333333337e-4,5.773502691896257e-5,1-3,3
011-200,3e-4,4e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,1-3,2
012,0.0114,0.0124,0.0123,0.012033333333333333,5.507570547286099e-4,1-3,1
012-020,0.0296,0.0307,0.0288,0.0297,9.539392014169468e-4,1-3,2
012-020-102,0.0011,0.0017,0.0011,0.0013,3.4641016151377535e-4,1-3,3
012-020-102-200,6e-4,4e-4,2e-4,3.9999999999999996e-4,1.9999999999999998e-4,1-3,4
012-020-102-201,1e-4,NA,1e-4,NA,NA,1-3,4
012-020-200,0.0092,0.0083,0.011,0.0095,0.0013747727084867517,1-3,3
012-020-201,0.0017,0.0018,0.0014,0.0016333333333333332,2.0816659994661325e-4,1-3,3
012-020-202,2e-4,NA,NA,NA,NA,1-3,3
012-021,0.0047,0.005,0.0044,0.0047,2.999999999999999e-4,1-3,2
012-021-102,7e-4,6e-4,4e-4,5.666666666666667e-4,1.5275252316519465e-4,1-3,3
012-021-120,4e-4,7e-4,4e-4,5e-4,1.7320508075688773e-4,1-3,3
012-021-200,5e-4,1e-4,4e-4,3.333333333333333e-4,2.0816659994661328e-4,1-3,3
012-021-201,1e-4,1e-4,NA,NA,NA,1-3,3
012-021-210,2e-4,NA,1e-4,NA,NA,1-3,3
012-021-220,1e-4,1e-4,NA,NA,NA,1-3,3
012-102,0.0021,0.0019,0.0017,0.0019,1.9999999999999998e-4,1-3,2
012-102-120,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1-3,3
012-102-200,5e-4,8e-4,0.001,7.666666666666667e-4,2.5166114784235834e-4,1-3,3
012-102-201,3e-4,4e-4,5e-4,4e-4,1.0000000000000002e-4,1-3,3
012-102-210,2e-4,2e-4,4e-4,2.666666666666667e-4,1.1547005383792516e-4,1-3,3
012-102-220,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,1-3,3
012-111-120,1e-4,NA,NA,NA,NA,1-3,3
012-111-120-201,7e-4,2e-4,6e-4,5e-4,2.6457513110645904e-4,1-3,4
012-120,0.0044,0.0048,0.0032,0.0041333333333333335,8.326663997864529e-4,1-3,2
012-120-200,0.0011,0.0019,0.0011,0.0013666666666666666,4.6188021535170057e-4,1-3,3
012-120-201,1e-4,NA,2e-4,NA,NA,1-3,3
012-120-210,1e-4,1e-4,1e-4,1e-4,0,1-3,3
012-200,0.0038,0.0042,0.0047,0.004233333333333334,4.5092497528228956e-4,1-3,2
012-201,0.0039,0.0055,0.0044,0.0046,8.185352771872448e-4,1-3,2
012-201-210,5e-4,3e-4,3e-4,3.6666666666666667e-4,1.1547005383792517e-4,1-3,3
012-202,9e-4,4e-4,5e-4,6.000000000000001e-4,2.6457513110645904e-4,1-3,2
012-202-220,2e-4,NA,NA,NA,NA,1-3,3
012-210,0.0042,0.0042,0.004,0.0041333333333333335,1.1547005383792495e-4,1-3,2
012-220,0.001,7e-4,0.0012,9.666666666666667e-4,2.516611478423583e-4,1-3,2
020,0.0504,0.0482,0.0474,0.048666666666666664,0.001553490693030807,1-3,1
020-100,7e-4,6e-4,7e-4,6.666666666666666e-4,5.7735026918962605e-5,1-3,2
020-101-200,3e-4,4e-4,5e-4,4e-4,1.0000000000000002e-4,1-3,3
020-102,0.0051,0.0043,0.0041,0.0045000000000000005,5.291502622129182e-4,1-3,2
020-102-200,0.0085,0.0111,0.0095,0.0097,0.0013114877048604002,1-3,3
020-102-201,5e-4,6e-4,6e-4,5.666666666666666e-4,5.7735026918962544e-5,1-3,3
020-102-210,0.0017,0.0019,0.0014,0.0016666666666666666,2.5166114784235834e-4,1-3,3
020-110,0.0014,0.0011,0.001,0.0011666666666666668,2.0816659994661325e-4,1-3,2
020-200,0.072,0.0739,0.0725,0.07279999999999999,9.8488578017961e-4,1-3,2
020-201,0.0044,0.0042,0.0044,0.004333333333333333,1.1547005383792545e-4,1-3,2
020-201-210,0.001,8e-4,9e-4,9e-4,9.999999999999999e-5,1-3,3
020-202,0.0016,0.0015,0.0016,0.0015666666666666667,5.7735026918962605e-5,1-3,2
020-202-210,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1-3,3
020-210,0.031,0.0326,0.0305,0.03136666666666667,0.0010969655114602876,1-3,2
021,0.013,0.013,0.0126,0.012866666666666667,2.309401076758499e-4,1-3,1
021-102,0.0042,0.0045,0.0042,0.0043,1.7320508075688767e-4,1-3,2
021-102-111-210,7e-4,7e-4,9e-4,7.666666666666667e-4,1.1547005383792514e-4,1-3,4
021-102-120,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1-3,3
021-102-200,0.001,0.0013,0.001,0.0011,1.7320508075688767e-4,1-3,3
021-102-201,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1-3,3
021-102-201-210,1e-4,NA,NA,NA,NA,1-3,4
021-102-210,1e-4,1e-4,1e-4,1e-4,0,1-3,3
021-120,0.0021,0.0021,0.0011,0.0017666666666666666,5.773502691896257e-4,1-3,2
021-120-200,7e-4,9e-4,9e-4,8.333333333333333e-4,1.1547005383792514e-4,1-3,3
021-120-201,5e-4,4e-4,5e-4,4.6666666666666666e-4,5.773502691896257e-5,1-3,3
021-120-202,1e-4,NA,1e-4,NA,NA,1-3,3
021-120-202-210,1e-4,NA,NA,NA,NA,1-3,4
021-120-210,6e-4,0.0012,1e-4,6.333333333333333e-4,5.507570547286101e-4,1-3,3
021-200,0.005,0.0042,0.0039,0.004366666666666666,5.686240703077328e-4,1-3,2
021-201,0.0038,0.0042,0.0049,0.0043,5.567764362830022e-4,1-3,2
021-201-210,1e-4,4e-4,4e-4,3.0000000000000003e-4,1.7320508075688773e-4,1-3,3
021-202,5e-4,4e-4,5e-4,4.6666666666666666e-4,5.773502691896257e-5,1-3,2
021-202-210,1e-4,1e-4,1e-4,1e-4,0,1-3,3
021-210,0.004,0.0042,0.0038,0.004,1.9999999999999987e-4,1-3,2
021-220,4e-4,3e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,1-3,2
022,0.0053,0.0045,0.0048,0.004866666666666667,4.0414518843273823e-4,1-3,1
022-102,4e-4,1e-4,5e-4,3.333333333333333e-4,2.0816659994661328e-4,1-3,2
022-102-200,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1-3,3
022-102-201,1e-4,NA,3e-4,NA,NA,1-3,3
022-120,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,1-3,2
022-120-200,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,1-3,3
022-120-202,1e-4,NA,NA,NA,NA,1-3,3
022-200,0.0017,0.0027,0.0017,0.002033333333333333,5.773502691896259e-4,1-3,2
022-201,8e-4,0.0011,4e-4,7.666666666666667e-4,3.5118845842842467e-4,1-3,2
022-201-210,3e-4,NA,2e-4,NA,NA,1-3,3
022-202,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1-3,2
022-202-210,1e-4,NA,NA,NA,NA,1-3,3
022-210,3e-4,9e-4,6e-4,6e-4,3e-4,1-3,2
022-211,1e-4,NA,NA,NA,NA,1-3,2
022-220,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,1-3,2
101,2e-4,4e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,1-3,1
101-200,9e-4,8e-4,3e-4,6.666666666666666e-4,3.2145502536643183e-4,1-3,2
102,0.0113,0.0115,0.0097,0.010833333333333334,9.865765724632492e-4,1-3,1
102-120,0.0046,0.0039,0.0046,0.004366666666666666,4.041451884327381e-4,1-3,2
102-120-201,3e-4,NA,1e-4,NA,NA,1-3,3
102-200,0.0272,0.0251,0.0253,0.025866666666666666,0.0011590225767142462,1-3,2
102-201,0.0045,0.0049,0.0052,0.004866666666666667,3.5118845842842467e-4,1-3,2
102-201-210,6e-4,3e-4,7e-4,5.333333333333334e-4,2.0816659994661328e-4,1-3,3
102-210,0.004,0.0045,0.0043,0.004266666666666667,2.516611478423581e-4,1-3,2
102-220,4e-4,7e-4,3e-4,4.6666666666666666e-4,2.0816659994661328e-4,1-3,2
110,3e-4,1e-4,6e-4,3.333333333333333e-4,2.516611478423583e-4,1-3,1
110-200,0.001,5e-4,0.001,8.333333333333334e-4,2.886751345948129e-4,1-3,2
112-202,1e-4,NA,NA,NA,NA,1-3,2
120,0.0101,0.0085,0.0095,0.009366666666666667,8.082903768654756e-4,1-3,1
120-200,0.0242,0.0242,0.0269,0.0251,0.00155884572681199,1-3,2
120-201,0.0048,0.0034,0.0045,0.004233333333333333,7.371114795831993e-4,1-3,2
120-201-210,3e-4,5e-4,0.001,6.000000000000001e-4,3.60555127546399e-4,1-3,3
120-202,9e-4,6e-4,4e-4,6.333333333333333e-4,2.516611478423583e-4,1-3,2
120-202-210,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,1-3,3
120-210,0.004,0.0053,0.0051,0.0048000000000000004,7.000000000000001e-4,1-3,2
121,1e-4,2e-4,NA,NA,NA,1-3,1
200,0.0439,0.0449,0.0398,0.04286666666666667,0.0027024680078279063,1-3,1
201,0.0086,0.0107,0.0096,0.009633333333333332,0.0010503967504392484,1-3,1
201-210,0.0022,0.0018,0.0019,0.001966666666666667,2.0816659994661336e-4,1-3,2
201-220,4e-4,3e-4,5e-4,4e-4,1.0000000000000002e-4,1-3,2
202,0.0058,0.0062,0.0044,0.0054666666666666665,9.451631252505214e-4,1-3,1
202-210,5e-4,3e-4,4e-4,4e-4,1.0000000000000002e-4,1-3,2
202-220,5e-4,1e-4,2e-4,2.666666666666667e-4,2.0816659994661328e-4,1-3,2
202-221,2e-4,NA,NA,NA,NA,1-3,2
210,0.0118,0.0104,0.0121,0.011433333333333334,9.073771725877467e-4,1-3,1
220,0.0043,0.005,0.0049,0.004733333333333333,3.7859388972001824e-4,1-3,1
001-010,NA,1e-4,NA,NA,NA,1-3,2
002-011-110,NA,1e-4,NA,NA,NA,1-3,3
011-101-200,NA,1e-4,NA,NA,NA,1-3,3
012-021-102-220,NA,1e-4,NA,NA,NA,1-3,4
012-110,NA,1e-4,1e-4,NA,NA,1-3,2
012-201-220,NA,1e-4,1e-4,NA,NA,1-3,3
020-101,NA,3e-4,3e-4,NA,NA,1-3,2
020-101-110,NA,1e-4,NA,NA,NA,1-3,3
020-102-201-210,NA,2e-4,NA,NA,NA,1-3,4
022-112,NA,1e-4,NA,NA,NA,1-3,2
022-120-201,NA,2e-4,1e-4,NA,NA,1-3,3
022-120-210,NA,3e-4,1e-4,NA,NA,1-3,3
022-121-201,NA,1e-4,NA,NA,NA,1-3,3
100,NA,2e-4,NA,NA,NA,1-3,1
102-120-210,NA,1e-4,NA,NA,NA,1-3,3
102-201-220,NA,2e-4,1e-4,NA,NA,1-3,3
111-120-201,NA,1e-4,NA,NA,NA,1-3,3
111-210,NA,1e-4,NA,NA,NA,1-3,2
112,NA,1e-4,1e-4,NA,NA,1-3,1
211-220,NA,1e-4,1e-4,NA,NA,1-3,2
002-011-210,NA,NA,1e-4,NA,NA,1-3,3
011-201,NA,NA,1e-4,NA,NA,1-3,2
012-021-120-200,NA,NA,1e-4,NA,NA,1-3,4
012-021-202,NA,NA,1e-4,NA,NA,1-3,3
