Parameter,nState,Avg,Std,HillRange
monoMulti,4,0.011337764874082838,0.0020273517814716354,3-5
monoMulti,5,0.006664845864057956,0.005793412165086606,3-5
monoMulti,6,0,0,3-5
monoMulti,7,0,0,3-5
nState,1,0.073490953125708,0.00981612775456416,3-5
nState,2,0.10051453785296041,6.601207263983121e-4,3-5
nState,3,0.5201175913617834,0.00322778933075188,3-5
nState,4,0.8299316539702042,0.030682277342875746,3-5
nState,5,0.9556313635064826,0.03902269800661385,3-5
nState,6,1,0,3-5
nState,7,1,0,3-5
Phase,1,0.07872817179870194,0.007550353115262663,3-5
Phase,2,0.12136346178308166,0.001187641907377707,3-5
Phase,3,0.5435032578997734,0.0030906119770086576,3-5
Phase,4,0.8726458574107381,0.027191379072242602,3-5
Phase,5,0.9790289136626998,0.018312468394680988,3-5
Phase,6,1,0,3-5
Phase,7,1,0,3-5
monoMulti,1,0.08488765366213889,0.003045985195050777,4-6
monoMulti,2,0.059092421003997475,0.002729068958650075,4-6
monoMulti,3,0.01769146604889551,9.71727238267611e-4,4-6
monoMulti,4,0.00558591063194746,0.003249345447098014,4-6
monoMulti,5,0.00563033498610958,0.004988475283964923,4-6
monoMulti,6,0,0,4-6
monoMulti,7,0,0,4-6
nState,1,0.08488765366213889,0.0030459851950507674,4-6
nState,2,0.09894894652192883,0.002522846566701688,4-6
nState,3,0.42251780902977654,0.0073196130035729935,4-6
nState,4,0.7502680852257596,0.019522596818403584,4-6
nState,5,0.9227830505301458,0.08234497171776792,4-6
nState,6,1,0,4-6
nState,7,1,0,4-6
Phase,1,0.09074478081192996,0.002301391612862576,4-6
Phase,2,0.1174866669429281,0.003287737294272147,4-6
Phase,3,0.44615791089888635,0.0090964412848925,4-6
Phase,4,0.7934177332837666,0.015059934810734886,4-6
Phase,5,0.9745967451553913,0.04399972806848237,4-6
Phase,6,0.9999999999999999,1.3597399555105182e-16,4-6
Phase,7,1,0,4-6
monoMulti,1,0.08349203952433432,0.00785969533060202,5-7
monoMulti,2,0.04995459742557766,0.0030040700704741983,5-7
monoMulti,3,0.014037505718033607,7.408889930947353e-4,5-7
monoMulti,4,0.006861475372457803,0.002821488587551567,5-7
monoMulti,5,0,0,5-7
monoMulti,6,0,0,5-7
monoMulti,7,0,0,5-7
nState,1,0.08349203952433432,0.00785969533060202,5-7
nState,2,0.0948223655586551,0.003751154256064006,5-7
nState,3,0.3613857577556941,4.60634501584734e-4,5-7
nState,4,0.6410686293705053,0.009602801531775432,5-7
nState,5,0.8976931616482111,0.058033265993753816,5-7
nState,6,0.8097130879477251,0.17527796467201176,5-7
nState,7,1,0,5-7
Phase,1,0.08840725684156991,0.007657676091103615,5-7
Phase,2,0.1127330366052971,0.003988205896706097,5-7
Phase,3,0.38312751845607473,0.002279219786804567,5-7
Phase,4,0.6977432828533637,0.013680597592739749,5-7
Phase,5,0.947629400688171,0.036551890254305094,5-7
Phase,6,0.9098579861712074,0.15613054784804503,5-7
Phase,7,1,0,5-7
monoMulti,1,0.07956442285694416,0.004099309317979031,6-8
monoMulti,2,0.046188326981500924,0.001018515784430166,6-8
monoMulti,3,0.011842859325855557,9.622573984282372e-4,6-8
monoMulti,4,0.002269546847631453,0.001256018448499201,6-8
monoMulti,5,0.00294264236754355,0.0050968060890901985,6-8
monoMulti,6,0,0,6-8
monoMulti,7,0,0,6-8
nState,1,0.07956442285694418,0.004099309317979035,6-8
nState,2,0.09624664587266928,0.004192900607958518,6-8
nState,3,0.31551122448655927,0.0015972535298645453,6-8
nState,4,0.6107529732603518,0.02371481711586759,6-8
nState,5,0.8404274695494204,0.06219975046976322,6-8
nState,6,0.942845121861919,0.09899515283556382,6-8
nState,7,1,0,6-8
Phase,1,0.08404089561947756,0.004553920183480822,6-8
Phase,2,0.11269335533223464,0.0030781295788243753,6-8
Phase,3,0.3349532509826121,4.152236360255448e-4,6-8
Phase,4,0.6666394832377291,0.028886678510957376,6-8
Phase,5,0.9337686507605342,0.05174918399413627,6-8
Phase,6,0.9528195311147832,0.08171896923411805,6-8
Phase,7,1,0,6-8
monoMulti,1,0.07022922360849444,0.003620263417244529,7-9
monoMulti,2,0.04293244974611463,7.194839415970535e-4,7-9
monoMulti,3,0.008243614597826913,0.0017024114344909016,7-9
monoMulti,4,0.0038106784081483667,0.0015640980438220038,7-9
monoMulti,5,0.0027485290098940933,0.004760591891213551,7-9
monoMulti,6,0,0,7-9
monoMulti,7,0,0,7-9
nState,1,0.07022922360849444,0.003620263417244522,7-9
nState,2,0.0909251841303522,9.063080423663927e-5,7-9
nState,3,0.2865441043064876,0.007289524455387238,7-9
nState,4,0.5384119146171414,0.012192588368801282,7-9
nState,5,0.7967858400637111,0.08556242809468131,7-9
nState,6,0.7800843895823621,0.2098632700524958,7-9
nState,7,1,0,7-9
Phase,1,0.0757469027654914,0.0032590540088126047,7-9
Phase,2,0.10897193031786366,0.0027238718813875473,7-9
Phase,3,0.3066426104794423,0.007904647212812605,7-9
Phase,4,0.5926445373103499,0.007780823084498389,7-9
Phase,5,0.9017381436345056,0.059962001090284926,7-9
Phase,6,0.8517858531637666,0.13500404941437996,7-9
Phase,7,1,0,7-9
monoMulti,1,0.07588361551817308,0.005370390553639761,8-10
monoMulti,2,0.040629892075024356,4.926240738010638e-4,8-10
monoMulti,3,0.0074695002105086335,0.001318666188588618,8-10
monoMulti,4,0.00300020020073525,0.0024803480505658955,8-10
monoMulti,5,0,0,8-10
monoMulti,6,0,0,8-10
monoMulti,7,0,0,8-10
nState,1,0.07588361551817308,0.005370390553639761,8-10
nState,2,0.09129288926846453,0.0024580894295796285,8-10
nState,3,0.2656016284564733,0.0012105494709657419,8-10
nState,4,0.47909269080819494,0.011902532526949226,8-10
nState,5,0.6922245951997849,0.038646709594297744,8-10
nState,6,0.7107079200809474,0.11703886397887651,8-10
nState,7,1,0,8-10
Phase,1,0.08008106168413297,0.006532591554218336,8-10
Phase,2,0.10567072027369524,0.002847323112549072,8-10
Phase,3,0.28498523865394587,0.0024161501494589536,8-10
Phase,4,0.5359298560766579,0.01307951493267344,8-10
Phase,5,0.8190776719320354,0.022215430081622013,8-10
Phase,6,0.7729911084898509,0.14369743350607142,8-10
Phase,7,1,0,8-10
monoMulti,1,0.0729180445270189,0.0030329872069337106,9-11
monoMulti,2,0.039334969022696314,0.0019334980883877787,9-11
monoMulti,3,0.0063915986099185,4.8342771761570566e-4,9-11
monoMulti,4,0.002032645005528624,0.0012096731424656342,9-11
monoMulti,5,0.0025010540215683135,0.004331952637830786,9-11
monoMulti,6,0,0,9-11
monoMulti,7,0,0,9-11
nState,1,0.0729180445270189,0.0030329872069337106,9-11
nState,2,0.08803771682471054,0.0019006139566986016,9-11
nState,3,0.24424205765432325,0.010016453267175384,9-11
nState,4,0.46296343199739015,0.020203687741762105,9-11
nState,5,0.6605833786987926,0.028981535096501743,9-11
nState,6,0.6607109177722222,0.29556149792293185,9-11
nState,7,0.8197159723424149,0.31226109569609006,9-11
Phase,1,0.07707477397598952,0.003944056475778824,9-11
Phase,2,0.1012350240563068,0.003243997691984295,9-11
Phase,3,0.2614607767152476,0.010026620690900902,9-11
Phase,4,0.5160949572507082,0.017745557645934634,9-11
Phase,5,0.7812998453789421,0.04096535062351131,9-11
Phase,6,0.7108009339168007,0.25711168472916607,9-11
Phase,7,0.8197159723424149,0.31226109569609006,9-11
monoMulti,1,0.06340320343760676,8.498660345033556e-4,10-12
monoMulti,2,0.03812917366996519,0.001177368816820522,10-12
monoMulti,3,0.007978725391304268,0.002569345368420617,10-12
monoMulti,4,0.0023401222690822834,8.082068263605178e-4,10-12
monoMulti,5,0,0,10-12
monoMulti,6,0,0,10-12
monoMulti,7,0,0,10-12
nState,1,0.06340320343760676,8.498660345033556e-4,10-12
nState,2,0.08405753421106264,0.0032227738971605012,10-12
nState,3,0.22498059814718793,0.004982479088216982,10-12
nState,4,0.427061531747405,0.027151243672039683,10-12
nState,5,0.6782682583649672,0.024925839498243695,10-12
nState,6,0.5768387251080838,0.11520786829781537,10-12
nState,7,0.8197159723424149,0.31226109569609006,10-12
Phase,1,0.06569892491003564,0.0015492557070893086,10-12
Phase,2,0.09777878817231912,0.0037207798158066766,10-12
Phase,3,0.23999121563989192,0.004970276112643758,10-12
Phase,4,0.47547073491709746,0.0357797466339951,10-12
Phase,5,0.8189960925519233,0.02106216810269979,10-12
Phase,6,0.6838010057682448,0.15373430585533435,10-12
Phase,7,0.8469506943242517,0.2650891734935358,10-12
